timestamp,component_id,discharge_pressure_psi,suction_pressure_psi,flow_rate_m3_h,bearing_temperature_c,vibration_rms_mm_s,motor_current_amps,reactor_inlet_pressure_psi,reactor_bed_temp_c,sv402_relief_valve_status,lube_oil_pressure_bar,status_indicator
2026-09-06 10:20:00,P-101A,103.67,20.28,379.51,68.13,2.245,175.6,95.17,397.0,CLOSED,3.36,NOMINAL
2026-09-06 10:25:00,P-101A,103.26,19.59,379.11,68.01,2.311,177.0,94.76,397.6,CLOSED,3.37,NOMINAL
2026-09-06 10:30:00,P-101A,103.33,19.46,378.96,68.47,2.398,175.4,94.83,398.2,CLOSED,3.41,NOMINAL
2026-09-06 10:35:00,P-101A,103.02,19.87,378.42,68.02,2.426,173.5,94.52,397.2,CLOSED,3.3,NOMINAL
2026-09-06 10:40:00,P-101A,101.29,20.19,380.97,67.95,2.303,177.0,92.79,397.2,CLOSED,3.45,NOMINAL
2026-09-06 10:45:00,P-101A,102.79,19.48,380.91,67.94,2.382,178.4,94.29,398.7,CLOSED,3.45,NOMINAL
2026-09-06 10:50:00,P-101A,101.21,19.32,376.08,68.08,2.341,177.1,92.71,398.7,CLOSED,3.4,NOMINAL
2026-09-06 10:55:00,P-101A,102.36,20.18,375.19,68.81,2.307,176.0,93.86,397.3,CLOSED,3.3,NOMINAL
2026-09-06 11:00:00,P-101A,103.0,19.85,377.93,68.12,2.432,175.4,94.5,397.0,CLOSED,3.42,NOMINAL
2026-09-06 11:05:00,P-101A,101.5,19.98,374.64,68.87,2.497,178.5,93.0,398.9,CLOSED,3.48,NOMINAL
2026-09-06 11:10:00,P-101A,103.16,19.87,378.92,68.63,2.452,177.9,94.66,397.9,CLOSED,3.39,NOMINAL
2026-09-06 11:15:00,P-101A,103.18,19.37,381.81,68.26,2.384,176.5,94.68,398.9,CLOSED,3.5,NOMINAL
2026-09-06 11:20:00,P-101A,101.43,20.13,380.21,68.65,2.375,175.2,92.93,397.2,CLOSED,3.48,NOMINAL
2026-09-06 11:25:00,P-101A,101.16,20.29,377.62,68.71,2.395,174.9,92.66,397.0,CLOSED,3.46,NOMINAL
2026-09-06 11:30:00,P-101A,102.23,19.96,381.9,68.85,2.282,176.3,93.73,397.7,CLOSED,3.44,NOMINAL
2026-09-06 11:35:00,P-101A,102.46,19.99,378.54,68.7,2.265,173.8,93.96,398.9,CLOSED,3.45,NOMINAL
2026-09-06 11:40:00,P-101A,101.4,19.65,381.76,68.99,2.411,175.9,92.9,397.9,CLOSED,3.46,NOMINAL
2026-09-06 11:45:00,P-101A,102.42,19.63,378.09,69.08,2.222,178.2,93.92,398.2,CLOSED,3.47,NOMINAL
2026-09-06 11:50:00,P-101A,103.21,20.08,379.48,69.17,2.49,176.3,94.71,397.4,CLOSED,3.32,NOMINAL
2026-09-06 11:55:00,P-101A,102.17,19.33,380.62,68.84,2.237,174.6,93.67,398.7,CLOSED,3.36,NOMINAL
2026-09-06 12:00:00,P-101A,103.38,20.24,379.98,68.91,2.327,175.8,94.88,398.5,CLOSED,3.42,NOMINAL
2026-09-06 12:05:00,P-101A,102.35,19.98,373.88,69.0,2.46,175.7,93.83,397.2,CLOSED,3.3,NOMINAL
2026-09-06 12:10:00,P-101A,102.89,20.28,377.86,69.61,2.353,178.9,94.32,398.2,CLOSED,3.38,NOMINAL
2026-09-06 12:15:00,P-101A,102.54,19.59,376.13,69.58,2.387,178.3,93.9,397.6,CLOSED,3.42,NOMINAL
2026-09-06 12:20:00,P-101A,103.77,20.22,369.49,70.43,2.541,181.2,95.03,397.7,CLOSED,3.47,NOMINAL
2026-09-06 12:25:00,P-101A,104.84,19.46,366.15,70.22,2.517,178.3,95.98,397.7,CLOSED,3.38,NOMINAL
2026-09-06 12:30:00,P-101A,105.79,20.28,366.21,70.55,2.584,180.1,96.79,398.8,CLOSED,3.48,NOMINAL
2026-09-06 12:35:00,P-101A,107.52,19.49,362.74,71.08,2.773,183.8,98.35,397.1,CLOSED,3.44,NOMINAL
2026-09-06 12:40:00,P-101A,108.32,19.28,367.39,71.44,2.698,181.7,98.97,398.5,CLOSED,3.5,NOMINAL
2026-09-06 12:45:00,P-101A,111.07,19.62,359.55,72.16,2.615,182.0,101.52,397.3,CLOSED,3.38,NOMINAL
2026-09-06 12:50:00,P-101A,112.43,19.74,364.81,72.1,2.67,185.9,102.67,398.1,CLOSED,3.31,NOMINAL
2026-09-06 12:55:00,P-101A,112.93,19.22,358.04,72.81,2.718,183.7,102.93,397.4,CLOSED,3.33,NOMINAL
2026-09-06 13:00:00,P-101A,114.84,19.77,356.16,73.02,2.977,185.8,104.58,398.3,CLOSED,3.41,NOMINAL
2026-09-06 13:05:00,P-101A,118.03,20.12,353.99,72.87,2.815,183.8,107.51,397.9,CLOSED,3.41,NOMINAL
2026-09-06 13:10:00,P-101A,119.53,19.42,352.22,73.33,3.027,187.1,108.72,398.8,CLOSED,3.38,NOMINAL
2026-09-06 13:15:00,P-101A,120.9,19.59,351.45,73.71,3.142,187.8,109.78,398.2,CLOSED,3.43,NOMINAL
2026-09-06 13:20:00,P-101A,124.45,19.86,354.62,74.15,3.037,188.5,113.01,397.5,CLOSED,3.38,NOMINAL
2026-09-06 13:25:00,P-101A,125.19,20.06,346.38,74.39,3.0,187.8,113.41,397.9,CLOSED,3.36,NOMINAL
2026-09-06 13:30:00,P-101A,128.21,19.73,345.5,74.32,3.047,188.8,116.07,397.3,CLOSED,3.47,NOMINAL
2026-09-06 13:35:00,P-101A,131.17,20.3,344.57,75.06,3.262,190.9,118.66,397.1,CLOSED,3.31,NOMINAL
2026-09-06 13:40:00,P-101A,133.21,19.3,346.65,75.02,3.337,193.2,120.31,397.6,CLOSED,3.43,NOMINAL
2026-09-06 13:45:00,P-101A,135.45,19.43,341.78,75.43,3.366,193.4,122.15,397.6,CLOSED,3.5,NOMINAL
2026-09-06 13:50:00,P-101A,140.45,19.26,344.51,75.75,3.278,191.5,126.73,397.5,CLOSED,3.39,WARNING_HIGH_PRESSURE
2026-09-06 13:55:00,P-101A,143.37,20.25,343.43,76.25,3.521,191.4,129.22,398.3,CLOSED,3.42,WARNING_HIGH_PRESSURE
2026-09-06 14:00:00,P-101A,146.24,19.27,335.03,76.33,3.507,193.0,131.63,397.6,CLOSED,3.36,WARNING_HIGH_PRESSURE
2026-09-06 14:05:00,P-101A,149.48,19.8,335.54,76.36,3.459,195.9,134.41,397.7,CLOSED,3.47,WARNING_HIGH_PRESSURE
2026-09-06 14:10:00,P-101A,151.48,19.28,331.68,76.84,3.433,195.5,135.93,397.0,CLOSED,3.46,WARNING_HIGH_PRESSURE
2026-09-06 14:15:00,P-101A,155.23,19.26,334.58,77.42,3.625,198.5,139.19,398.3,CLOSED,3.42,WARNING_HIGH_PRESSURE
2026-09-06 14:20:00,P-101A,160.03,19.49,330.12,77.62,3.56,198.3,143.47,397.4,CLOSED,3.32,WARNING_HIGH_PRESSURE
2026-09-06 14:25:00,P-101A,163.98,19.4,331.54,77.81,3.608,198.1,146.9,397.3,CLOSED,3.31,WARNING_HIGH_PRESSURE
2026-09-06 14:30:00,P-101A,166.16,20.09,327.61,77.8,3.649,200.3,148.54,398.9,CLOSED,3.35,WARNING_HIGH_PRESSURE
2026-09-06 14:35:00,P-101A,170.72,19.41,322.59,77.85,3.885,201.7,152.55,398.1,CLOSED,3.42,WARNING_HIGH_PRESSURE
2026-09-06 14:40:00,P-101A,174.8,19.8,325.01,78.67,3.702,202.8,156.06,398.2,CLOSED,3.41,WARNING_HIGH_PRESSURE
2026-09-06 14:45:00,P-101A,177.69,19.94,324.66,78.48,3.907,199.1,158.37,397.0,CLOSED,3.4,WARNING_HIGH_PRESSURE
2026-09-06 14:50:00,P-101A,181.28,20.07,320.89,79.08,3.942,200.6,161.35,397.1,CLOSED,3.37,WARNING_HIGH_PRESSURE
2026-09-06 14:55:00,P-101A,185.9,19.43,322.03,78.94,4.006,203.8,165.36,398.2,CLOSED,3.35,WARNING_HIGH_PRESSURE
2026-09-06 15:00:00,P-101A,190.68,19.55,314.0,79.71,4.086,204.5,169.52,398.6,CLOSED,3.33,WARNING_HIGH_PRESSURE
2026-09-06 15:05:00,P-101A,195.13,19.7,313.88,79.99,3.925,203.7,173.32,398.4,CLOSED,3.37,WARNING_HIGH_PRESSURE
2026-09-06 15:10:00,P-101A,199.51,19.8,312.01,79.97,3.948,203.0,177.05,398.0,CLOSED,3.38,WARNING_HIGH_PRESSURE
2026-09-06 15:15:00,P-101A,202.97,19.59,316.72,79.81,4.191,207.7,179.84,397.4,CLOSED,3.34,WARNING_HIGH_PRESSURE
2026-09-06 15:20:00,P-101A,209.29,19.62,312.81,80.7,4.17,208.7,185.49,399.0,CLOSED,3.31,WARNING_HIGH_PRESSURE
2026-09-06 15:25:00,P-101A,213.14,19.46,311.78,80.37,4.133,208.6,188.63,397.3,CLOSED,3.48,WARNING_HIGH_PRESSURE
2026-09-06 15:30:00,P-101A,218.65,19.61,309.7,81.21,4.201,209.5,193.44,399.0,CLOSED,3.48,WARNING_HIGH_PRESSURE
2026-09-06 15:35:00,P-101A,223.73,19.27,303.62,81.07,4.444,207.7,197.79,398.8,CLOSED,3.44,WARNING_HIGH_PRESSURE
2026-09-06 15:40:00,P-101A,227.29,19.62,303.92,81.49,4.42,211.1,200.61,398.3,CLOSED,3.33,WARNING_HIGH_PRESSURE
2026-09-06 15:45:00,P-101A,233.99,20.19,300.57,81.58,4.519,212.7,206.57,398.1,CLOSED,3.34,WARNING_HIGH_PRESSURE
2026-09-06 15:50:00,P-101A,237.85,19.65,303.76,82.17,4.369,212.7,209.66,398.4,CLOSED,3.44,WARNING_HIGH_PRESSURE
2026-09-06 15:55:00,P-101A,242.68,19.84,300.88,82.31,4.612,210.9,213.71,397.3,CLOSED,3.37,WARNING_HIGH_PRESSURE
2026-09-06 16:00:00,P-101A,248.92,19.75,301.21,82.76,4.63,215.4,219.17,399.0,CLOSED,3.48,WARNING_HIGH_PRESSURE
2026-09-06 16:05:00,P-101A,253.2,20.27,297.84,82.57,4.672,214.3,222.64,398.6,CLOSED,3.38,WARNING_HIGH_PRESSURE
2026-09-06 16:10:00,P-101A,258.3,19.36,291.6,82.75,4.625,214.5,226.92,398.8,CLOSED,3.49,WARNING_HIGH_PRESSURE
2026-09-06 16:15:00,P-101A,264.75,20.37,295.77,83.22,4.701,214.2,232.55,397.4,CLOSED,3.3,WARNING_HIGH_PRESSURE
2026-09-06 16:20:00,P-101A,271.27,19.2,294.14,83.18,4.839,217.1,238.23,397.3,CLOSED,3.33,WARNING_HIGH_PRESSURE
2026-09-06 16:25:00,P-101A,275.91,20.06,289.82,83.26,4.643,219.4,242.0,398.3,CLOSED,3.37,WARNING_HIGH_PRESSURE
2026-09-06 16:30:00,P-101A,281.7,20.1,291.32,83.64,4.784,216.8,246.93,397.2,CLOSED,3.37,WARNING_HIGH_PRESSURE
2026-09-06 16:35:00,P-101A,287.18,20.16,285.61,84.32,4.703,216.8,251.52,397.2,CLOSED,3.36,WARNING_HIGH_PRESSURE
2026-09-06 16:40:00,P-101A,293.64,20.33,288.56,83.96,4.924,218.1,257.09,397.5,CLOSED,3.34,WARNING_HIGH_PRESSURE
2026-09-06 16:45:00,P-101A,299.56,19.54,279.66,84.17,4.941,222.1,262.1,398.3,CLOSED,3.35,WARNING_HIGH_PRESSURE
2026-09-06 16:50:00,P-101A,306.87,20.24,280.9,84.52,4.888,218.9,268.49,397.1,CLOSED,3.45,WARNING_HIGH_PRESSURE
2026-09-06 16:55:00,P-101A,311.97,19.41,280.2,84.9,5.055,219.8,272.65,397.7,CLOSED,3.46,WARNING_HIGH_PRESSURE
2026-09-06 17:00:00,P-101A,317.53,20.08,281.53,85.18,4.984,220.5,277.27,398.6,CLOSED,3.46,WARNING_HIGH_PRESSURE
2026-09-06 17:05:00,P-101A,323.74,19.48,274.56,85.62,5.191,222.2,282.52,397.6,CLOSED,3.46,WARNING_HIGH_PRESSURE
2026-09-06 17:10:00,P-101A,330.56,19.88,271.67,85.75,5.147,222.0,288.37,397.9,CLOSED,3.37,WARNING_HIGH_PRESSURE
2026-09-06 17:15:00,P-101A,338.25,19.52,269.74,85.63,5.209,225.8,295.08,398.0,CLOSED,3.5,WARNING_HIGH_PRESSURE
2026-09-06 17:20:00,P-101A,344.51,20.29,268.19,86.42,5.348,224.0,300.34,398.2,CLOSED,3.33,WARNING_HIGH_PRESSURE
2026-09-06 17:25:00,P-101A,351.58,19.84,265.7,86.51,5.157,226.3,306.4,398.5,CLOSED,3.37,WARNING_HIGH_PRESSURE
2026-09-06 17:30:00,P-101A,357.12,19.56,268.95,86.95,5.464,226.5,310.92,398.9,CLOSED,3.31,WARNING_HIGH_PRESSURE
2026-09-06 17:35:00,P-101A,365.14,20.18,270.07,86.77,5.385,228.9,317.9,398.9,CLOSED,3.36,WARNING_HIGH_PRESSURE
2026-09-06 17:40:00,P-101A,370.49,20.28,267.07,86.87,5.421,229.8,322.21,397.1,CLOSED,3.31,WARNING_HIGH_PRESSURE
2026-09-06 17:45:00,P-101A,377.5,20.12,263.37,87.21,5.439,231.6,328.16,398.0,CLOSED,3.46,WARNING_HIGH_PRESSURE
2026-09-06 17:50:00,P-101A,385.82,20.0,260.65,87.36,5.596,231.6,335.4,397.5,CLOSED,3.45,WARNING_HIGH_PRESSURE
2026-09-06 17:55:00,P-101A,391.65,19.92,261.46,87.56,5.664,229.0,340.15,398.8,CLOSED,3.37,WARNING_HIGH_PRESSURE
2026-09-06 18:00:00,P-101A,399.31,20.08,257.49,87.98,5.6,230.3,346.71,397.5,CLOSED,3.3,WARNING_HIGH_PRESSURE
2026-09-06 18:05:00,P-101A,406.5,20.27,252.77,88.52,5.528,232.7,352.79,398.6,CLOSED,3.31,WARNING_HIGH_PRESSURE
2026-09-06 18:10:00,P-101A,413.28,20.05,257.41,88.52,5.611,231.4,358.45,397.7,CLOSED,3.35,WARNING_HIGH_PRESSURE
2026-09-06 18:15:00,P-101A,421.21,20.1,252.82,89.12,5.787,232.1,365.25,398.9,CLOSED,3.44,WARNING_HIGH_PRESSURE
2026-09-06 18:20:00,P-101A,429.1,19.85,253.59,89.36,5.738,235.5,372.0,397.4,CLOSED,3.45,WARNING_HIGH_PRESSURE
2026-09-06 18:25:00,P-101A,436.24,20.01,249.51,89.52,5.727,235.3,377.97,398.4,CLOSED,3.48,WARNING_HIGH_PRESSURE
2026-09-06 18:30:00,P-101A,444.92,19.38,248.32,89.94,5.915,238.8,385.49,398.3,CLOSED,3.44,WARNING_HIGH_PRESSURE
2026-09-06 18:35:00,P-101A,450.58,20.32,242.52,89.88,5.779,239.4,389.96,397.2,TRIP_INTERLOCK_PENDING,3.44,CRITICAL_OVERPRESSURE_TRIP
2026-09-06 18:40:00,P-101A,459.07,20.01,242.92,89.96,5.889,235.6,397.26,398.8,TRIP_INTERLOCK_PENDING,3.42,CRITICAL_OVERPRESSURE_TRIP
2026-09-06 18:45:00,P-101A,468.17,19.38,242.1,90.62,5.986,238.6,405.16,397.2,TRIP_INTERLOCK_PENDING,3.33,CRITICAL_OVERPRESSURE_TRIP
2026-09-06 18:50:00,P-101A,476.34,19.83,237.96,90.26,6.027,237.3,412.11,398.0,TRIP_INTERLOCK_PENDING,3.43,CRITICAL_OVERPRESSURE_TRIP
2026-09-06 18:55:00,P-101A,483.76,19.68,240.98,90.78,6.254,241.3,418.3,398.9,TRIP_INTERLOCK_PENDING,3.48,CRITICAL_OVERPRESSURE_TRIP
2026-09-06 19:00:00,P-101A,490.39,19.87,237.7,90.91,6.028,241.2,423.69,397.8,TRIP_INTERLOCK_PENDING,3.34,CRITICAL_OVERPRESSURE_TRIP
2026-09-06 19:05:00,P-101A,164.66,20.01,379.89,75.8,3.004,137.6,158.66,398.6,VENTING_TO_FLARE,3.42,POST_RELIEF_STABILIZING
2026-09-06 19:10:00,P-101A,158.97,20.01,377.43,74.7,2.916,135.4,152.97,399.0,VENTING_TO_FLARE,3.36,POST_RELIEF_STABILIZING
2026-09-06 19:15:00,P-101A,154.59,19.71,380.46,73.68,2.835,133.4,148.59,397.7,VENTING_TO_FLARE,3.39,POST_RELIEF_STABILIZING
2026-09-06 19:20:00,P-101A,148.93,19.5,374.11,72.75,2.76,131.5,142.93,397.7,VENTING_TO_FLARE,3.43,POST_RELIEF_STABILIZING
2026-09-06 19:25:00,P-101A,144.67,19.93,380.51,71.89,2.691,129.8,138.67,398.5,VENTING_TO_FLARE,3.47,POST_RELIEF_STABILIZING
2026-09-06 19:30:00,P-101A,139.96,19.44,374.98,71.1,2.628,128.2,133.96,397.7,VENTING_TO_FLARE,3.44,POST_RELIEF_STABILIZING
2026-09-06 19:35:00,P-101A,137.03,19.28,380.23,70.37,2.57,126.7,131.03,398.8,VENTING_TO_FLARE,3.43,POST_RELIEF_STABILIZING
2026-09-06 19:40:00,P-101A,133.1,19.3,375.92,69.7,2.516,125.4,127.1,398.4,VENTING_TO_FLARE,3.45,POST_RELIEF_STABILIZING
2026-09-06 19:45:00,P-101A,130.09,20.14,378.21,69.09,2.467,124.2,124.09,398.6,VENTING_TO_FLARE,3.41,POST_RELIEF_STABILIZING
2026-09-06 19:50:00,P-101A,126.7,20.37,375.07,68.52,2.422,123.0,120.7,398.3,VENTING_TO_FLARE,3.4,POST_RELIEF_STABILIZING
2026-09-06 19:55:00,P-101A,124.08,19.61,381.08,68.0,2.38,122.0,118.08,398.0,VENTING_TO_FLARE,3.34,POST_RELIEF_STABILIZING
2026-09-06 20:00:00,P-101A,121.89,20.34,377.68,67.52,2.341,121.0,115.89,397.7,VENTING_TO_FLARE,3.34,POST_RELIEF_STABILIZING
2026-09-06 20:05:00,P-101A,119.55,19.2,375.64,67.08,2.306,120.2,113.55,397.2,VENTING_TO_FLARE,3.3,POST_RELIEF_STABILIZING
2026-09-06 20:10:00,P-101A,117.09,19.73,378.85,66.67,2.274,119.3,111.09,398.0,VENTING_TO_FLARE,3.4,POST_RELIEF_STABILIZING
2026-09-06 20:15:00,P-101A,113.96,20.27,376.44,66.3,2.244,118.6,107.96,398.4,VENTING_TO_FLARE,3.47,POST_RELIEF_STABILIZING
2026-09-06 20:20:00,P-101A,112.18,19.8,377.52,65.95,2.216,117.9,106.18,398.4,VENTING_TO_FLARE,3.41,POST_RELIEF_STABILIZING
2026-09-06 20:25:00,P-101A,111.91,20.01,379.63,65.64,2.191,117.3,105.91,398.5,VENTING_TO_FLARE,3.45,POST_RELIEF_STABILIZING
2026-09-06 20:30:00,P-101A,109.96,19.69,381.09,65.35,2.168,116.7,103.96,398.1,VENTING_TO_FLARE,3.39,POST_RELIEF_STABILIZING
2026-09-06 20:35:00,P-101A,107.86,20.24,374.56,65.08,2.146,116.2,101.86,398.3,VENTING_TO_FLARE,3.35,POST_RELIEF_STABILIZING
2026-09-06 20:40:00,P-101A,107.7,19.31,375.18,64.83,2.127,115.7,101.7,398.6,VENTING_TO_FLARE,3.46,POST_RELIEF_STABILIZING
2026-09-06 20:45:00,P-101A,106.54,20.24,375.29,64.61,2.109,115.2,100.54,398.9,VENTING_TO_FLARE,3.39,POST_RELIEF_STABILIZING
2026-09-06 20:50:00,P-101A,105.08,19.36,380.35,64.4,2.092,114.8,99.08,398.2,VENTING_TO_FLARE,3.35,POST_RELIEF_STABILIZING
2026-09-06 20:55:00,P-101A,102.89,19.56,375.01,64.21,2.077,114.4,96.89,398.6,VENTING_TO_FLARE,3.36,POST_RELIEF_STABILIZING
2026-09-06 21:00:00,P-101A,102.99,20.11,380.66,64.03,2.062,114.1,96.99,397.5,VENTING_TO_FLARE,3.42,POST_RELIEF_STABILIZING
2026-09-06 21:05:00,P-101A,101.35,19.71,374.94,63.87,2.049,113.7,95.35,398.3,VENTING_TO_FLARE,3.36,POST_RELIEF_STABILIZING
2026-09-06 21:10:00,P-101A,100.95,20.03,377.96,63.72,2.037,113.4,94.95,397.4,VENTING_TO_FLARE,3.38,POST_RELIEF_STABILIZING
2026-09-06 21:15:00,P-101A,100.69,19.5,379.85,63.58,2.026,113.2,94.69,397.0,VENTING_TO_FLARE,3.31,POST_RELIEF_STABILIZING
2026-09-06 21:20:00,P-101A,99.27,20.18,377.35,63.45,2.016,112.9,93.27,399.0,VENTING_TO_FLARE,3.43,POST_RELIEF_STABILIZING
2026-09-06 21:25:00,P-101A,98.49,20.29,378.42,63.34,2.007,112.7,92.49,399.0,VENTING_TO_FLARE,3.49,POST_RELIEF_STABILIZING
2026-09-06 21:30:00,P-101A,99.02,20.24,377.83,63.23,1.999,112.5,93.02,397.5,VENTING_TO_FLARE,3.43,POST_RELIEF_STABILIZING
2026-09-06 21:35:00,P-101A,97.6,19.5,381.5,63.13,1.991,112.3,91.6,398.8,VENTING_TO_FLARE,3.39,POST_RELIEF_STABILIZING
2026-09-06 21:40:00,P-101A,97.22,19.45,381.92,63.04,1.983,112.1,91.22,397.4,VENTING_TO_FLARE,3.43,POST_RELIEF_STABILIZING
2026-09-06 21:45:00,P-101A,97.94,19.83,374.26,62.96,1.977,111.9,91.94,398.0,VENTING_TO_FLARE,3.35,POST_RELIEF_STABILIZING
2026-09-06 21:50:00,P-101A,97.27,19.81,377.09,62.88,1.971,111.8,91.27,397.5,VENTING_TO_FLARE,3.48,POST_RELIEF_STABILIZING
2026-09-06 21:55:00,P-101A,96.29,19.51,375.79,62.81,1.965,111.6,90.29,397.6,VENTING_TO_FLARE,3.38,POST_RELIEF_STABILIZING
2026-09-06 22:00:00,P-101A,96.96,19.34,378.39,62.75,1.96,111.5,90.96,397.3,VENTING_TO_FLARE,3.37,POST_RELIEF_STABILIZING
2026-09-06 22:05:00,P-101A,94.85,20.36,380.82,62.69,1.955,111.4,88.85,397.9,VENTING_TO_FLARE,3.43,POST_RELIEF_STABILIZING
2026-09-06 22:10:00,P-101A,95.94,19.51,376.93,62.63,1.951,111.3,89.94,398.8,VENTING_TO_FLARE,3.36,POST_RELIEF_STABILIZING
2026-09-06 22:15:00,P-101A,95.07,19.37,375.94,62.58,1.947,111.2,89.07,397.6,VENTING_TO_FLARE,3.4,POST_RELIEF_STABILIZING
2026-09-06 22:20:00,P-101A,94.75,19.84,375.06,62.54,1.943,111.1,88.75,398.2,VENTING_TO_FLARE,3.49,POST_RELIEF_STABILIZING
2026-09-06 22:25:00,P-101A,93.64,20.21,380.86,62.49,1.939,111.0,87.64,398.3,VENTING_TO_FLARE,3.39,POST_RELIEF_STABILIZING
2026-09-06 22:30:00,P-101A,93.6,19.29,374.4,62.45,1.936,110.9,87.6,397.4,VENTING_TO_FLARE,3.45,POST_RELIEF_STABILIZING
2026-09-06 22:35:00,P-101A,94.45,19.89,379.1,62.42,1.933,110.8,88.45,397.1,VENTING_TO_FLARE,3.37,POST_RELIEF_STABILIZING
2026-09-06 22:40:00,P-101A,94.73,19.98,374.95,62.38,1.931,110.8,88.73,398.8,VENTING_TO_FLARE,3.45,POST_RELIEF_STABILIZING
2026-09-06 22:45:00,P-101A,93.26,19.57,379.75,62.35,1.928,110.7,87.26,398.1,VENTING_TO_FLARE,3.48,POST_RELIEF_STABILIZING
2026-09-06 22:50:00,P-101A,94.72,19.44,374.7,62.32,1.926,110.6,88.72,397.9,VENTING_TO_FLARE,3.42,POST_RELIEF_STABILIZING
2026-09-06 22:55:00,P-101A,93.23,20.29,374.9,62.3,1.924,110.6,87.23,397.2,VENTING_TO_FLARE,3.47,POST_RELIEF_STABILIZING
2026-09-06 23:00:00,P-101A,93.66,19.24,379.84,62.27,1.922,110.5,87.66,397.9,VENTING_TO_FLARE,3.39,POST_RELIEF_STABILIZING
2026-09-06 23:05:00,P-101A,93.0,20.14,375.58,62.25,1.92,110.5,87.0,398.1,VENTING_TO_FLARE,3.49,POST_RELIEF_STABILIZING
2026-09-06 23:10:00,P-101A,93.05,19.67,378.71,62.23,1.919,110.5,87.05,398.5,VENTING_TO_FLARE,3.44,POST_RELIEF_STABILIZING
2026-09-06 23:15:00,P-101A,92.82,20.1,374.66,62.21,1.917,110.4,86.82,397.9,VENTING_TO_FLARE,3.47,POST_RELIEF_STABILIZING
2026-09-06 23:20:00,P-101A,93.2,19.96,380.08,62.2,1.916,110.4,87.2,397.9,VENTING_TO_FLARE,3.34,POST_RELIEF_STABILIZING
2026-09-06 23:25:00,P-101A,92.02,19.86,374.95,62.18,1.914,110.4,86.02,397.8,VENTING_TO_FLARE,3.48,POST_RELIEF_STABILIZING
2026-09-06 23:30:00,P-101A,92.2,19.32,379.19,62.17,1.913,110.3,86.2,397.5,VENTING_TO_FLARE,3.43,POST_RELIEF_STABILIZING
2026-09-06 23:35:00,P-101A,93.64,20.19,377.46,62.15,1.912,110.3,87.64,398.9,VENTING_TO_FLARE,3.37,POST_RELIEF_STABILIZING
2026-09-06 23:40:00,P-101A,92.93,19.53,380.0,62.14,1.911,110.3,86.93,397.5,VENTING_TO_FLARE,3.39,POST_RELIEF_STABILIZING
2026-09-06 23:45:00,P-101A,92.3,19.42,377.65,62.13,1.91,110.3,86.3,397.6,VENTING_TO_FLARE,3.31,POST_RELIEF_STABILIZING
2026-09-06 23:50:00,P-101A,92.5,19.28,377.16,62.12,1.91,110.2,86.5,398.7,VENTING_TO_FLARE,3.46,POST_RELIEF_STABILIZING
2026-09-06 23:55:00,P-101A,93.26,19.6,374.16,62.11,1.909,110.2,87.26,398.4,VENTING_TO_FLARE,3.49,POST_RELIEF_STABILIZING
